Marka,Seri,Yil,Km,Vites,Yakit,Kasa,Garanti,Agir_Hasar,Fiyat,front-hood,front-left-mudguard,front-right-mudguard,front-left-door,front-right-door,rear-left-door,rear-right-door,rear-left-mudguard,rear-right-mudguard,roof
9,8,2015,53027,1,2,0,0,1,452432,0,1,0,0,0,2,0,0,0,0
9,8,2021,211688,1,1,0,0,1,550780,0,0,0,0,0,0,0,0,0,0
9,8,2025,33445,0,0,0,0,1,1286387,2,1,1,0,0,2,0,0,0,0
9,8,2019,183449,1,0,0,0,1,419377,2,0,0,0,0,0,0,0,0,3
9,8,2016,171586,1,2,0,0,1,251035,0,0,0,0,0,0,0,0,0,0
9,8,2015,248869,1,2,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,8,2017,57594,1,2,0,0,1,616015,0,0,0,0,0,0,0,0,0,0
9,8,2023,165767,1,1,0,0,1,825582,0,0,0,0,0,0,0,0,0,0
9,8,2025,138928,0,1,0,0,1,1052680,0,0,0,0,0,0,0,0,0,0
9,8,2021,213772,1,1,0,0,1,533570,0,0,0,2,0,0,0,0,0,0
9,8,2020,211096,1,2,0,0,1,472260,0,0,0,0,0,0,0,0,0,0
9,8,2015,95142,1,2,0,0,1,329145,0,0,3,0,0,0,0,0,1,0
9,8,2021,245126,0,1,0,0,1,467185,0,0,0,0,0,0,0,0,0,0
9,8,2017,109038,0,1,0,0,1,439405,0,1,0,2,1,0,0,3,0,0
9,8,2015,160422,1,2,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,8,2017,73674,1,0,0,0,1,560815,0,0,2,0,0,0,0,0,1,0
9,8,2025,212761,0,2,0,0,1,868097,0,0,0,0,0,0,0,0,0,0
9,8,2017,181150,1,1,0,0,1,307125,0,0,0,0,0,0,0,0,0,0
9,8,2020,196654,0,2,0,0,1,505365,0,0,0,1,0,0,0,0,0,0
9,8,2018,60665,0,0,0,0,1,688337,0,0,0,0,0,0,0,0,0,0
9,8,2025,248356,0,2,0,0,0,564082,0,0,0,1,0,2,0,0,0,2
9,8,2023,12443,1,2,0,0,1,1208892,0,0,0,0,0,0,0,0,0,0
9,8,2024,147054,0,0,0,0,1,913365,0,0,0,1,0,0,2,2,0,2
9,8,2017,50983,0,2,0,0,1,632542,0,0,0,0,0,0,0,0,0,0
9,8,2015,123100,0,2,0,0,1,271250,0,1,0,0,0,1,0,1,2,0
9,8,2019,138508,0,1,0,0,1,561730,0,0,0,0,0,0,2,0,0,0
9,8,2015,61230,1,1,0,0,1,380925,3,1,0,0,0,0,0,0,1,3
9,8,2022,160129,1,1,0,0,1,759677,0,0,0,0,0,0,0,0,0,0
9,8,2024,164486,1,2,0,0,1,908785,0,0,0,0,0,0,0,0,0,0
9,8,2017,128407,0,1,0,0,1,408982,0,0,0,0,0,0,0,0,3,0
9,8,2015,166451,0,1,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,8,2019,171789,1,2,0,0,1,490527,0,0,0,0,0,0,0,0,0,0
9,8,2018,204586,1,1,0,0,1,328535,0,0,0,0,0,0,0,0,0,0
9,8,2018,215729,0,0,0,0,1,288677,0,0,0,0,2,0,0,0,0,0
9,8,2024,69086,1,1,0,0,1,1147285,0,0,0,0,0,0,0,0,0,0
9,8,2018,134322,0,2,0,0,1,504195,0,0,0,0,0,0,0,0,0,0
9,8,2025,139155,0,0,0,0,1,1052112,0,0,0,0,0,0,0,0,0,0
9,8,2025,11015,1,0,0,0,1,1372462,0,0,0,0,0,0,0,0,0,0
9,8,2021,220189,1,0,0,0,1,529527,0,0,0,0,0,0,0,0,0,0
9,8,2023,105197,1,0,0,0,1,977007,0,0,0,0,0,0,0,0,0,0
9,8,2023,109311,1,0,0,0,1,966722,0,0,0,0,0,0,0,0,0,0
9,8,2015,12363,1,2,0,0,1,569092,0,0,0,0,0,0,0,0,0,0
9,8,2018,184844,0,0,0,0,1,377890,0,0,0,0,0,0,0,0,0,0
9,8,2024,169646,0,2,0,0,1,895885,0,0,0,0,0,0,0,0,0,0
9,8,2017,115311,0,1,0,0,1,459722,2,0,0,0,0,0,0,0,0,0
9,8,2017,179524,0,2,0,0,1,296190,0,0,2,0,0,0,0,1,0,0
9,8,2016,142098,1,2,0,0,1,324755,0,0,0,0,0,0,0,0,0,0
9,8,2015,243608,0,1,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,8,2017,84471,1,0,0,0,1,548822,0,0,0,0,0,0,0,0,0,0
9,8,2023,141211,0,1,0,0,1,886972,0,0,0,0,0,0,0,0,0,0
9,8,2015,41457,0,0,0,0,1,463357,0,0,3,0,0,0,0,0,0,1
9,8,2016,205096,0,1,0,0,1,200000,0,2,0,0,0,0,0,0,0,1
9,8,2023,120097,1,2,0,0,1,927757,0,0,0,0,0,2,0,0,0,0
9,8,2016,38636,0,1,0,0,1,553410,0,0,0,0,0,0,0,0,0,3
9,8,2024,210794,1,1,0,0,1,793015,0,0,0,0,0,0,0,0,0,0
9,8,2021,158861,0,1,0,0,1,640847,0,0,0,0,0,3,0,2,0,0
9,8,2019,175365,0,2,0,0,1,457587,0,0,2,0,0,2,0,0,0,0
9,8,2015,87006,0,1,0,0,1,370485,0,0,0,0,0,0,0,0,2,0
9,8,2025,141231,0,2,0,0,1,1046922,0,0,0,0,0,0,0,0,0,0
9,8,2024,186334,0,2,0,0,1,854165,0,0,0,0,0,0,0,0,0,0
9,8,2017,39059,1,1,0,0,1,605352,2,2,3,0,0,1,0,0,0,0
9,8,2020,59249,0,0,0,0,1,851877,0,0,0,0,0,0,0,0,0,0
9,8,2019,79339,0,2,0,0,1,721652,0,0,0,0,0,0,0,0,0,0
9,8,2024,218909,1,0,0,0,1,772727,0,0,0,0,0,0,0,0,0,0
9,8,2017,45337,1,0,0,0,1,646657,0,0,0,0,0,0,0,0,0,0
9,8,2023,123594,0,0,0,0,1,931015,0,0,0,0,0,0,0,0,0,0
9,8,2020,127456,0,1,0,0,1,681360,0,0,0,0,0,0,0,0,0,0
9,8,2016,72477,1,0,0,0,1,486807,0,0,0,2,0,0,0,0,0,0
9,8,2016,15084,1,1,0,0,1,609290,0,0,0,0,0,0,1,0,3,0
9,8,2024,141375,1,1,0,0,1,966562,0,0,0,0,0,0,0,0,0,0
9,8,2016,169327,0,1,0,0,1,244682,0,0,0,0,0,2,0,0,0,0
9,8,2018,186401,1,2,0,0,1,373997,0,0,0,0,0,0,0,0,0,0
9,8,2015,20915,1,1,0,0,1,547712,0,0,0,0,0,0,0,0,0,0
9,8,2017,99253,1,2,0,0,1,511867,0,0,0,0,0,0,0,0,0,0
9,8,2023,161507,0,1,0,0,1,773232,0,0,3,0,0,0,0,3,1,0
9,8,2022,74725,0,1,0,0,1,973187,0,0,0,0,0,0,0,0,0,0
9,8,2025,90301,0,0,0,0,1,1174247,0,0,0,0,0,0,0,0,0,0
9,8,2016,168384,1,1,0,0,1,259040,0,0,0,0,0,0,0,0,0,0
9,8,2023,183639,1,2,0,0,1,780902,0,0,0,0,0,0,0,0,0,0
9,8,2024,62215,1,0,0,0,1,1161462,1,0,0,0,0,0,0,0,0,0
9,8,2021,87195,1,2,0,0,1,832012,0,0,0,0,0,0,3,0,0,0
9,8,2022,38678,1,0,0,0,1,1063305,0,0,0,0,0,0,0,0,0,0
9,8,2020,134731,0,1,0,0,0,497379,0,0,0,0,0,0,0,0,0,0
9,8,2022,57051,1,0,0,0,1,1017372,0,0,0,0,0,0,0,0,0,0
9,8,2024,157590,0,1,0,0,1,926025,0,0,0,0,0,0,0,0,0,0
9,8,2016,102959,1,2,0,0,1,419602,1,0,0,0,0,0,0,0,0,0
9,8,2019,44447,1,2,0,0,1,781882,1,0,0,0,2,0,0,0,2,0
9,8,2025,99605,1,0,0,0,1,1150987,0,0,0,0,0,0,0,0,0,0
9,8,2022,175998,0,2,0,0,1,717005,0,0,0,0,0,1,0,0,0,0
9,8,2018,49079,1,1,0,0,1,687302,2,0,2,0,0,0,0,1,0,1
9,8,2025,157341,1,1,0,0,1,970647,2,0,2,0,0,0,2,0,0,0
9,8,2023,157818,0,2,0,0,1,830455,0,0,0,0,0,2,0,0,1,0
9,8,2018,187034,0,1,0,0,1,372415,0,0,0,0,0,0,0,0,0,0
9,8,2017,59148,1,1,0,0,1,612130,0,0,0,0,0,0,0,0,0,0
9,8,2020,131716,1,1,0,0,1,670710,0,0,0,0,0,0,0,0,0,0
9,8,2016,220713,1,0,0,0,1,200000,0,0,0,3,2,1,0,0,2,0
9,8,2023,43540,1,1,0,0,1,1119150,2,0,0,0,0,0,0,0,0,0
9,8,2018,121119,0,2,0,0,1,444202,1,3,3,0,0,0,0,0,3,0
9,8,2021,136385,1,1,0,0,1,739037,0,0,0,0,0,0,0,0,0,0
9,8,2023,71388,1,0,0,0,1,1061530,0,0,0,0,0,0,0,0,0,0
9,8,2018,207461,0,1,0,0,1,318347,0,0,0,0,0,0,0,0,1,0
9,8,2025,52752,1,2,0,0,1,1268120,0,0,0,0,0,0,0,0,0,0
9,8,2023,42576,0,2,0,0,1,1133560,0,0,0,0,0,0,0,0,0,0
9,8,2025,27136,0,2,0,0,1,1320160,0,1,0,0,0,1,0,1,0,1
9,8,2019,22598,0,1,0,0,1,863505,0,0,0,0,0,0,0,0,0,0
9,8,2025,41510,1,1,0,0,1,1296225,0,0,0,0,0,0,0,0,0,0
9,8,2016,55258,0,2,0,0,1,541855,0,0,0,0,0,0,0,0,0,0
9,8,2016,88594,0,1,0,0,1,458515,0,0,0,0,0,0,0,0,0,0
9,8,2023,222968,0,1,0,0,1,682580,0,0,0,0,0,0,0,0,0,0
9,8,2024,183121,0,2,0,0,1,862197,0,0,0,0,0,0,0,0,0,0
9,8,2017,184610,1,1,0,0,1,298475,0,0,0,0,0,0,0,0,0,0
9,8,2020,76288,0,1,0,0,1,806280,0,0,0,0,0,0,0,0,1,0
9,8,2022,158251,1,1,0,0,1,764372,0,0,0,0,0,0,0,0,0,0
9,8,2021,212968,0,0,0,0,1,535580,0,0,0,0,0,0,0,0,2,0
9,8,2018,184282,0,1,0,0,1,379295,0,0,0,0,0,0,0,0,0,0
9,8,2015,29438,0,1,0,0,1,526405,0,0,0,0,0,0,0,0,0,0
9,8,2022,31338,0,0,0,0,1,1081655,0,0,0,0,0,0,0,0,0,0
9,8,2020,129238,1,2,0,0,1,676905,0,0,0,0,0,0,0,0,0,0
9,8,2015,108064,1,2,0,0,1,329840,0,0,0,0,0,0,0,0,0,0
9,8,2015,142377,0,2,0,0,1,244057,0,0,0,0,0,0,0,0,0,0
9,8,2017,221997,0,2,0,0,1,200000,0,0,3,2,0,0,0,0,0,0
9,8,2022,192258,0,1,0,0,1,679355,0,0,0,0,0,0,0,0,0,0
9,8,2017,129828,0,1,0,0,1,435430,0,0,0,0,0,0,0,0,0,0
9,8,2021,75661,0,1,0,0,1,860847,3,0,0,0,0,0,0,0,0,0
9,8,2024,227168,1,2,0,0,1,713080,0,0,2,2,1,0,0,0,2,0
9,8,2022,91833,0,2,0,0,1,903417,0,0,0,0,2,2,0,0,1,0
9,8,2018,239252,0,1,0,0,1,229870,0,0,0,0,2,0,0,0,0,0
9,8,2024,94378,0,2,0,0,1,1072055,0,0,2,0,0,0,0,0,0,0
9,8,2021,126595,1,2,0,0,1,763512,0,0,0,0,0,0,0,0,0,0
9,8,2023,99768,0,0,0,0,1,987580,1,0,0,0,0,0,0,0,0,0
9,8,2023,234525,0,1,0,0,1,653687,0,0,0,0,0,0,0,0,0,0
9,8,2016,4128,1,2,0,0,1,669680,0,0,0,0,0,0,0,0,0,0
9,8,2020,111409,1,1,0,0,0,532108,0,0,0,0,0,0,0,0,0,2
9,8,2015,103261,1,0,0,0,1,341847,0,0,0,0,0,0,0,0,0,0
9,8,2016,111462,1,2,0,0,1,398345,1,0,0,0,0,0,0,0,0,0
9,8,2021,21513,0,1,0,0,1,1026217,0,0,0,0,0,0,0,0,0,0
9,8,2015,102139,0,2,0,0,1,344652,0,0,0,0,0,0,0,0,0,0
9,8,2022,164931,1,1,0,0,1,747672,0,0,0,0,0,0,0,0,0,0
9,8,2024,147437,0,2,0,0,1,867407,3,3,0,0,2,0,0,0,2,0
9,8,2017,176142,1,2,0,0,1,316645,0,1,0,0,0,0,0,0,0,0
9,8,2024,161953,0,1,0,0,1,915117,0,0,0,0,0,0,0,0,0,0
9,8,2023,236932,0,0,0,0,1,647670,0,0,0,0,0,0,0,0,0,0
9,8,2024,160716,1,2,0,0,1,918210,0,0,0,0,0,0,0,0,0,0
9,8,2019,217733,0,0,0,0,1,375667,0,0,0,0,0,0,0,0,0,0
9,8,2015,74602,1,1,0,0,1,413495,0,0,0,0,0,0,0,0,0,0
9,8,2025,168010,1,2,0,0,0,734981,0,0,0,0,0,0,0,0,0,0
9,8,2025,232933,0,1,0,0,1,817667,0,0,0,0,0,0,0,0,0,0
9,8,2019,49522,0,2,0,0,1,796195,0,0,0,0,0,0,0,0,0,0
9,8,2022,162212,0,1,0,0,1,730470,0,0,2,0,0,0,0,0,0,2
9,8,2019,248366,1,0,0,0,1,287085,0,0,2,0,0,0,0,0,0,0
9,8,2020,32433,1,1,0,0,1,918917,0,0,0,0,0,0,0,0,0,0
9,8,2025,84156,1,1,0,0,1,1189610,0,0,0,0,0,0,0,0,0,0
9,8,2018,23322,1,1,0,0,1,778695,0,0,0,0,0,0,0,1,0,0
9,8,2023,38574,1,1,0,0,1,1143565,0,0,0,0,0,0,0,0,0,0
9,8,2022,204740,0,1,0,0,1,618150,0,0,0,3,0,0,0,0,0,0
9,8,2018,182178,1,2,0,0,1,384555,0,0,0,0,0,0,0,0,0,0
9,8,2019,249197,1,1,0,0,1,297007,0,0,0,0,0,0,0,0,0,0
9,8,2022,127829,1,2,0,0,1,840427,0,0,0,0,0,0,0,0,0,0
9,8,2021,128334,1,1,0,0,1,759165,0,0,0,0,0,0,0,0,0,0
9,8,2021,78593,0,1,0,0,1,883517,0,0,0,0,0,0,0,0,0,0
9,8,2022,87039,0,2,0,0,1,942402,0,0,0,0,0,0,0,0,0,0
9,8,2020,110113,1,1,0,0,1,688717,0,0,2,2,0,2,0,0,0,0
9,8,2018,194590,0,2,0,0,1,353525,0,0,0,0,0,0,0,0,0,0
9,8,2017,113104,1,2,0,0,1,411240,1,0,3,0,3,0,0,1,0,0
9,8,2021,163814,1,2,0,0,1,640465,0,0,0,0,0,0,0,3,0,0
9,8,2022,211389,1,2,0,0,0,464645,0,0,0,2,0,0,0,0,0,0
9,14,2023,146181,0,0,0,0,1,838547,0,0,2,0,0,0,0,2,2,0
9,14,2017,170693,0,2,0,0,1,333267,0,0,0,0,0,0,0,0,0,0
9,14,2019,217365,0,2,0,0,1,364587,2,0,0,0,0,0,0,0,0,0
9,14,2025,141043,1,2,0,0,1,1002392,0,1,0,0,0,0,0,0,2,3
9,14,2016,181906,1,1,0,0,1,225235,0,0,0,0,0,0,0,0,0,0
9,14,2021,84665,0,1,0,0,1,868337,0,0,0,0,0,0,0,0,0,0
9,14,2017,209289,0,2,0,0,1,236777,0,0,0,0,0,0,0,0,0,0
9,14,2019,246785,0,2,0,0,1,303037,0,0,0,0,0,0,0,0,0,0
9,14,2017,15226,1,0,0,0,1,721935,0,0,0,0,0,0,0,0,0,0
9,14,2015,128423,0,2,0,0,1,278942,0,0,0,0,0,0,0,0,0,0
9,14,2025,71050,0,1,0,0,1,1222375,0,0,0,0,0,0,0,0,0,0
9,14,2017,119565,0,2,0,0,1,461087,0,0,0,0,0,0,0,0,0,0
9,14,2015,73617,1,0,0,0,1,415957,0,0,0,0,0,0,0,0,0,0
9,14,2021,8267,0,1,0,0,1,1056332,0,0,1,0,0,0,0,0,0,0
9,14,2015,229124,1,1,0,0,1,200000,0,0,1,2,2,0,1,0,0,0
9,14,2023,160149,1,0,0,0,1,824627,0,0,1,0,0,2,0,0,0,0
9,14,2020,178603,1,2,0,0,1,553492,0,0,0,0,0,0,0,0,0,0
9,14,2017,77809,0,0,0,0,1,553477,0,2,0,0,0,0,0,0,0,0
9,14,2018,114591,1,2,0,0,1,553522,0,0,0,0,0,0,0,0,0,0
9,14,2020,185637,1,1,0,0,1,535907,0,0,0,0,0,0,0,0,0,0
9,14,2017,171431,0,1,0,0,1,328422,0,0,0,0,0,0,0,0,0,1
9,14,2016,168622,0,2,0,0,1,258445,0,0,0,0,0,0,0,0,0,0
9,14,2017,246022,1,1,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,14,2020,146221,0,2,0,0,1,604447,0,0,0,0,0,0,3,0,0,0
9,14,2015,107075,1,0,0,0,1,332312,0,0,0,0,0,0,0,0,0,0
9,14,2019,148872,0,0,0,0,1,547820,0,0,0,0,0,0,0,0,0,0
9,14,2020,188480,1,0,0,0,1,528800,0,0,0,0,0,0,0,0,0,0
9,14,2015,91259,1,2,0,0,1,371852,0,0,0,0,0,0,0,0,0,0
9,14,2019,125428,0,1,0,0,1,576430,0,0,0,0,0,0,0,3,0,0
9,14,2024,100189,0,2,0,0,1,1069527,0,0,0,0,0,0,0,0,0,0
9,14,2022,199064,1,1,0,0,1,662340,0,0,0,0,0,0,0,0,0,0
9,14,2021,248130,0,0,0,0,1,456675,0,1,0,0,0,0,0,0,0,0
9,14,2017,43881,0,0,0,0,1,650297,0,0,0,0,0,0,0,0,0,0
9,14,2021,15441,0,2,0,0,1,1041397,0,0,0,0,0,0,0,0,0,0
9,14,2018,108516,1,1,0,0,1,538710,0,3,0,0,0,0,0,0,0,0
9,14,2025,39481,1,0,0,0,1,1289297,0,0,0,0,0,0,0,0,0,2
9,14,2015,169624,0,1,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,14,2021,23637,0,2,0,0,1,1020907,0,0,0,0,0,0,0,0,0,0
9,14,2023,92663,0,1,0,0,1,1008342,0,0,0,0,0,0,0,0,0,0
9,14,2015,224260,0,2,0,0,1,200000,0,0,0,0,0,0,0,0,0,1
9,14,2016,246410,1,2,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,14,2016,146886,1,1,0,0,1,312785,0,0,0,0,0,0,0,0,0,0
9,14,2017,6700,1,1,0,0,1,743250,0,0,0,0,0,0,0,0,0,0
9,14,2016,189303,0,1,0,0,1,200000,0,0,0,3,0,0,0,0,0,0
9,14,2016,100976,1,2,0,0,1,385560,0,0,2,0,0,0,0,0,0,3
9,14,2015,150401,0,2,0,0,1,220997,0,0,0,1,0,0,0,0,0,0
9,14,2020,198464,1,2,0,0,1,503840,0,0,0,0,0,0,0,0,0,0
9,14,2022,33866,0,1,0,0,1,1063335,0,2,0,0,0,0,0,0,0,0
9,14,2016,90990,0,1,0,0,1,452525,0,0,0,0,0,0,0,0,0,0
9,14,2021,110188,0,0,0,0,1,777530,0,2,0,0,1,0,0,0,0,2
9,14,2021,146249,1,1,0,0,1,711377,0,0,0,0,1,0,0,0,0,0
9,14,2019,230140,1,2,0,0,1,314650,0,0,0,0,0,0,3,0,0,0
9,14,2024,99630,1,2,0,0,1,1067925,0,1,0,0,0,0,0,0,0,0
9,14,2024,80348,0,1,0,0,1,1119130,0,0,0,0,0,0,0,0,0,0
9,14,2022,32133,0,1,0,0,1,1049667,3,0,0,0,0,0,0,0,0,0
9,14,2024,214072,0,1,0,0,1,781820,0,0,0,0,1,0,0,0,0,0
9,14,2025,245692,1,1,0,0,1,755770,0,0,0,0,0,0,0,0,0,3
9,14,2016,190025,1,1,0,0,1,204937,0,0,0,0,0,0,0,0,0,0
9,14,2024,101232,0,1,0,0,1,1066920,0,0,0,0,0,0,0,0,0,0
9,14,2019,83407,1,1,0,0,1,711482,0,0,0,0,0,0,0,0,0,0
9,14,2022,206490,0,2,0,0,1,643775,0,0,0,0,0,0,0,0,0,0
9,14,2016,237877,0,2,0,0,1,200000,0,0,0,0,0,0,0,0,0,2
9,14,2017,160077,1,1,0,0,1,320807,1,1,0,0,3,1,0,0,0,0
9,14,2023,16219,1,1,0,0,1,1109452,0,0,0,3,0,0,0,3,3,0
9,14,2024,113497,1,2,0,0,1,1024257,2,0,0,0,0,0,0,0,0,0
9,14,2022,96626,0,0,0,0,1,846435,0,3,0,3,0,0,0,2,0,0
9,14,2015,141488,0,0,0,0,1,246280,0,0,0,0,0,0,0,0,0,0
9,14,2017,231797,1,2,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,14,2021,154522,0,1,0,0,1,693695,0,0,0,0,0,0,0,0,0,0
9,14,2022,154244,0,1,0,0,1,771390,0,0,0,0,0,0,0,0,1,0
9,14,2024,181400,0,0,0,0,0,649875,0,0,0,0,0,0,0,0,0,0
9,14,2023,20885,0,1,0,0,1,1187787,0,0,0,0,0,0,0,0,0,0
9,14,2022,248190,0,0,0,0,1,539525,0,0,0,0,0,0,0,0,0,0
9,14,2017,161816,1,0,0,0,1,355460,0,0,0,0,0,0,0,0,0,0
9,14,2020,97006,1,0,0,0,1,697485,0,0,3,0,0,0,0,0,0,3
9,14,2020,69062,1,2,0,0,1,827345,0,0,0,0,0,0,0,0,0,0
9,14,2016,168248,0,1,0,0,1,259380,0,0,0,0,0,0,0,0,0,0
9,14,2025,64776,0,0,0,0,1,1238060,0,0,0,0,0,0,0,0,0,0
9,14,2020,62787,0,2,0,0,1,840032,0,0,0,0,0,0,0,0,1,0
9,14,2018,174654,1,1,0,0,1,403365,0,0,0,0,0,0,0,0,0,0
9,14,2015,32838,1,2,0,0,1,505905,0,0,2,0,0,0,0,0,0,0
9,14,2024,84152,1,1,0,0,1,1106620,0,0,1,0,0,0,0,0,0,0
9,14,2022,120387,0,2,0,0,1,859032,0,0,0,0,0,0,0,0,0,0
9,14,2019,242103,1,1,0,0,0,236056,0,0,0,0,0,0,0,0,0,0
9,14,2022,47726,1,1,0,0,1,983685,0,3,1,2,0,0,0,0,2,0
9,14,2018,187583,1,1,0,0,1,371042,0,0,0,0,0,0,0,0,0,0
9,14,2020,220734,1,0,0,0,1,436165,0,0,0,0,0,0,0,0,2,0
9,14,2016,116969,0,0,0,0,1,387577,0,0,0,0,0,0,0,0,0,0
9,14,2015,233358,1,2,0,0,1,200000,0,0,0,1,0,0,0,0,0,2
9,14,2015,169688,0,0,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,14,2020,231924,1,2,0,0,1,420190,0,0,0,0,0,0,0,0,0,0
9,14,2024,225701,0,2,0,0,1,680747,0,0,3,3,0,0,2,0,0,1
9,14,2021,3527,1,1,0,0,1,1071182,0,0,0,0,0,0,0,0,0,0
9,14,2024,55020,0,2,0,0,1,1182450,0,0,0,0,0,0,0,0,0,0
9,14,2022,109219,0,2,0,0,1,886952,0,0,0,0,0,0,0,0,0,0
9,14,2019,138045,0,1,0,0,1,574887,0,0,0,0,0,0,0,0,0,0
9,14,2016,186652,1,2,0,0,1,213370,0,0,0,0,0,0,0,0,0,0
9,14,2017,160469,0,2,0,0,1,346827,0,0,0,0,0,0,2,0,0,0
9,14,2016,203403,0,1,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,14,2020,66123,0,2,0,0,1,819692,0,2,1,0,0,0,0,0,0,0
9,14,2021,150434,0,1,0,0,1,703915,0,0,0,0,0,0,0,0,0,0
9,14,2016,239453,0,0,0,0,1,200000,3,0,0,0,3,0,0,0,1,0
9,14,2017,87319,0,1,0,0,1,538702,0,0,0,0,0,0,0,1,0,0
9,14,2016,241959,1,2,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,14,2019,149796,0,0,0,0,1,542510,0,0,1,0,0,0,0,0,0,0
9,14,2021,5460,1,2,0,0,0,799762,0,0,0,0,0,0,0,0,0,0
9,14,2025,72667,0,1,0,0,1,1206332,0,2,0,0,0,0,0,0,0,0
9,14,2022,17810,1,1,0,0,1,1103475,0,0,0,0,0,2,0,0,0,0
9,14,2021,221182,0,2,0,0,1,515045,0,0,0,0,2,0,0,0,0,0
9,14,2021,200263,1,0,0,0,1,567342,0,0,0,0,0,0,0,2,0,0
9,14,2025,71670,1,1,0,0,1,1208825,0,0,0,0,2,0,0,0,0,0
9,14,2024,227105,0,0,0,0,1,728237,2,0,2,0,0,0,0,0,0,0
9,14,2015,158478,0,0,0,0,1,200000,0,0,0,2,0,0,0,0,0,0
9,14,2022,162989,1,2,0,0,1,752527,0,0,0,0,0,0,0,0,0,0
9,14,2023,182686,0,0,0,0,1,783285,0,0,0,0,0,0,0,0,0,0
9,14,2016,29933,0,2,0,0,1,557167,2,0,2,0,2,0,2,0,0,0
9,14,2022,248831,0,1,0,0,1,537922,0,0,0,0,0,0,0,0,0,0
9,14,2020,37277,0,1,0,0,1,906807,0,0,0,0,0,0,0,0,0,0
9,14,2019,14484,1,0,0,0,1,883790,0,0,0,0,0,0,0,0,0,0
9,14,2021,223283,1,2,0,0,1,518792,0,0,0,1,0,0,0,0,0,0
9,14,2016,244582,1,1,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,14,2019,109106,0,1,0,0,1,647235,0,0,0,0,0,0,0,0,0,0
9,14,2019,61317,1,1,0,0,1,766707,0,0,0,0,0,0,0,0,0,0
9,14,2022,46005,1,2,0,0,1,1044987,0,0,0,0,0,0,0,0,0,0
9,14,2023,194837,0,0,0,0,1,752907,0,0,0,0,0,0,0,0,0,0
9,14,2019,229340,0,2,0,0,1,343650,0,0,1,0,0,0,0,0,0,0
9,14,2022,244108,0,1,0,0,1,525730,0,0,2,0,2,0,0,0,0,0
9,14,2019,76414,1,2,0,0,1,728965,0,0,0,0,0,0,0,0,0,0
9,14,2019,231937,0,1,0,0,1,340157,0,0,0,0,0,0,0,0,0,0
9,14,2019,164720,0,2,0,0,1,508200,0,0,0,0,0,0,0,0,0,0
9,14,2016,241579,1,1,0,0,1,200000,0,0,0,0,0,0,0,0,0,0
9,14,2021,230025,0,1,0,0,1,504937,0,0,0,0,0,0,0,0,0,0
9,14,2020,231263,0,2,0,0,1,409842,0,0,0,0,0,0,0,0,2,0
9,14,2016,113482,0,1,0,0,1,396295,0,0,0,0,0,0,0,0,0,0
9,14,2017,192936,0,2,0,0,0,208245,0,0,0,0,0,0,0,0,0,0
9,14,2017,76970,0,1,0,0,1,567575,0,0,0,0,0,0,0,0,0,0
9,14,2022,154494,0,1,0,0,1,773765,0,0,0,0,0,0,0,0,0,0
9,14,2019,72130,0,1,0,0,1,736675,0,1,0,0,0,0,0,0,0,0
9,14,2023,112253,1,2,0,0,1,959367,0,0,0,0,0,0,0,0,0,0
9,14,2020,113249,0,2,0,0,1,716877,0,0,0,0,0,0,0,0,0,0
9,14,2015,106388,1,0,0,0,1,328030,0,0,0,0,1,1,0,0,0,0
9,14,2016,57908,0,2,0,0,1,535230,0,0,0,0,0,0,0,0,0,0
9,14,2025,30957,0,2,0,0,1,1310607,0,0,0,0,0,0,0,0,2,0
9,14,2018,59737,0,2,0,0,1,690657,0,0,0,0,0,0,0,0,0,0
9,14,2016,8915,1,0,0,0,1,654712,0,0,0,0,0,1,0,0,0,0
9,14,2015,7443,1,1,0,0,1,569392,0,0,0,0,0,0,0,0,2,0
9,14,2024,41585,0,2,0,0,1,1216037,0,0,0,0,0,0,0,0,0,0
9,14,2017,129802,1,2,0,0,1,435495,0,0,0,0,0,0,0,0,0,0
9,14,2018,32000,0,2,0,0,1,760000,0,0,0,0,0,0,0,0,0,0
9,14,2025,191112,0,1,0,0,1,922220,0,0,0,0,0,0,0,0,0,0
9,14,2023,133829,1,1,0,0,1,905427,0,0,0,0,0,0,0,0,0,0
9,14,2018,212662,1,2,0,0,1,251345,2,0,3,0,0,0,2,0,1,0
9,14,2019,129672,1,1,0,0,1,592820,1,0,0,0,0,0,0,0,0,0
9,14,2022,35822,1,1,0,0,1,1037445,3,0,0,0,0,1,0,0,0,0
9,14,2019,244020,0,1,0,0,1,309950,0,0,0,0,0,0,0,0,0,0
